Order ID,Ship Date,Ship Mode,OrderID_SK
US-2014-148194,2014-05-07,First Class,3962
US-2015-151407,2015-11-12,Standard Class,3963
CA-2015-110870,2015-12-15,First Class,3964
CA-2014-143210,2014-12-03,First Class,3965
CA-2016-139808,2016-10-11,Standard Class,3966
CA-2015-110863,2015-11-24,Standard Class,3967
CA-2014-127859,2014-03-20,Second Class,3968
US-2015-136427,2015-06-23,First Class,3969
CA-2017-120168,2017-05-25,Same Day,3970
US-2014-131870,2014-09-11,First Class,3971
CA-2017-114804,2017-10-19,Second Class,3972
CA-2017-167227,2017-11-05,First Class,3973
CA-2014-129189,2014-07-25,Standard Class,3974
CA-2015-132465,2015-09-15,Second Class,3975
CA-2016-166373,2016-10-25,Standard Class,3976
CA-2016-158806,2016-01-11,Standard Class,3977
CA-2015-119690,2015-06-28,First Class,3978
CA-2015-153738,2015-09-22,First Class,3979
CA-2017-169012,2017-07-14,Standard Class,3980
CA-2017-109393,2017-07-02,Second Class,3981
CA-2017-121489,2017-08-25,Second Class,3982
US-2017-133081,2017-03-15,Standard Class,3983
CA-2017-165008,2017-09-17,Second Class,3984
CA-2016-145611,2016-09-24,Standard Class,3985
CA-2016-113600,2016-12-17,Second Class,3986
CA-2017-130834,2017-11-06,Second Class,3987
CA-2016-168543,2016-07-07,Standard Class,3988
CA-2014-144974,2014-09-30,Standard Class,3989
CA-2014-109904,2014-07-17,Second Class,3990
CA-2017-152205,2017-10-05,Standard Class,3991
CA-2015-121188,2015-09-04,Standard Class,3992
CA-2015-156013,2015-09-26,Standard Class,3993
CA-2016-132997,2016-11-09,First Class,3994
US-2015-160563,2015-10-24,Standard Class,3995
CA-2017-151750,2017-01-05,Standard Class,3996
CA-2015-106187,2015-06-29,Standard Class,3997
US-2016-164945,2016-11-27,Standard Class,3998
CA-2015-150714,2015-11-01,Standard Class,3999
CA-2016-105753,2016-10-26,Standard Class,4000
CA-2017-120894,2017-05-02,Standard Class,4001
CA-2016-106621,2016-10-01,Second Class,4002
CA-2015-107020,2015-07-14,Standard Class,4003
US-2015-117492,2015-08-09,First Class,4004
CA-2014-101392,2014-12-13,Standard Class,4005
CA-2015-127502,2015-12-14,Standard Class,4006
CA-2017-143658,2017-11-13,Second Class,4007
CA-2017-133046,2017-08-01,Second Class,4008
CA-2017-122798,2018-01-01,Standard Class,4009
CA-2016-169663,2016-03-13,First Class,4010
CA-2015-149846,2015-05-26,Standard Class,4011
CA-2017-159149,2017-02-19,First Class,4012
US-2017-167570,2017-12-15,Standard Class,4013
CA-2017-160122,2017-11-23,Standard Class,4014
CA-2016-130393,2016-12-03,Second Class,4015
CA-2017-144820,2017-10-07,Second Class,4016
CA-2017-101014,2017-09-04,Standard Class,4017
CA-2017-105543,2017-11-24,Same Day,4018
US-2017-113201,2017-07-05,Standard Class,4019
US-2017-106551,2017-07-27,Standard Class,4020
CA-2016-116722,2016-11-16,Standard Class,4021
CA-2014-138128,2014-12-15,Standard Class,4022
US-2017-150070,2017-09-12,Standard Class,4023
CA-2015-137064,2015-02-13,Standard Class,4024
CA-2017-157350,2017-09-01,Standard Class,4025
CA-2014-127866,2014-07-23,First Class,4026
CA-2015-131352,2015-10-13,Standard Class,4027
CA-2015-121776,2015-02-21,Standard Class,4028
CA-2016-118073,2016-08-16,Standard Class,4029
CA-2014-103219,2014-11-13,Standard Class,4030
CA-2016-102561,2016-07-22,Standard Class,4031
CA-2016-100993,2016-02-10,Standard Class,4032
US-2014-112949,2014-06-27,Standard Class,4033
US-2017-146822,2017-06-14,Standard Class,4034
US-2016-131058,2016-12-31,Standard Class,4035
CA-2014-167997,2014-01-29,First Class,4036
CA-2017-140151,2017-03-25,First Class,4037
US-2017-143770,2017-03-24,Standard Class,4038
CA-2016-131296,2016-10-09,Standard Class,4039
CA-2016-103464,2016-11-22,Standard Class,4040
CA-2017-136238,2018-01-01,Standard Class,4041
CA-2016-120803,2016-03-13,Standard Class,4042
CA-2016-134138,2016-02-20,Standard Class,4043
CA-2015-120915,2015-10-03,Second Class,4044
CA-2015-168207,2015-11-06,Standard Class,4045
CA-2016-144148,2016-08-05,Standard Class,4046
CA-2017-107174,2017-11-13,Standard Class,4047
CA-2016-146150,2016-02-19,Standard Class,4048
CA-2014-114125,2014-07-13,Standard Class,4049
CA-2016-114944,2016-02-04,Standard Class,4050
CA-2016-135965,2016-09-25,First Class,4051
CA-2017-149699,2017-12-24,First Class,4052
CA-2016-166429,2016-09-08,Standard Class,4053
CA-2015-112767,2015-08-06,Standard Class,4054
CA-2015-119879,2015-11-25,Standard Class,4055
CA-2017-155642,2017-05-22,Standard Class,4056
US-2017-101721,2017-07-27,Standard Class,4057
CA-2015-136728,2015-09-17,Second Class,4058
CA-2016-127194,2016-12-16,Standard Class,4059
CA-2015-140375,2015-10-05,Second Class,4060
US-2017-155866,2017-11-21,Standard Class,4061
CA-2015-141327,2015-12-03,First Class,4062
CA-2015-136700,2015-12-11,Second Class,4063
CA-2017-102736,2017-09-09,Standard Class,4064
CA-2017-125269,2017-04-30,Standard Class,4065
CA-2015-114811,2015-11-08,Same Day,4066
CA-2015-122266,2015-04-30,Standard Class,4067
CA-2015-141565,2015-09-24,Standard Class,4068
CA-2017-128769,2017-09-12,Standard Class,4069
CA-2016-116337,2016-11-12,Standard Class,4070
CA-2015-120845,2015-10-02,Standard Class,4071
CA-2014-120775,2014-10-07,Standard Class,4072
CA-2014-152905,2014-02-24,Standard Class,4073
CA-2016-104633,2016-06-16,Standard Class,4074
CA-2017-104136,2017-11-04,Second Class,4075
CA-2016-123050,2016-04-08,Second Class,4076
CA-2016-162355,2016-07-02,Second Class,4077
CA-2014-158225,2014-09-28,Standard Class,4078
CA-2017-102204,2017-05-06,Standard Class,4079
CA-2017-103065,2017-10-20,Same Day,4080
CA-2014-109855,2014-09-05,Standard Class,4081
CA-2014-109897,2014-08-16,Standard Class,4082
US-2014-143581,2014-08-23,Standard Class,4083
CA-2015-129217,2015-05-10,Same Day,4084
CA-2016-133816,2016-05-13,Second Class,4085
CA-2015-140221,2015-03-09,Second Class,4086
CA-2017-152310,2017-08-19,Standard Class,4087
CA-2016-118101,2016-06-26,Same Day,4088
CA-2016-100307,2016-12-19,Standard Class,4089
CA-2015-138457,2015-09-17,Standard Class,4090
CA-2014-131800,2015-01-04,Standard Class,4091
CA-2014-118304,2014-05-04,Standard Class,4092
CA-2017-121790,2017-02-06,Standard Class,4093
CA-2016-169670,2016-12-31,Standard Class,4094
CA-2016-139549,2016-10-25,Standard Class,4095
CA-2015-104059,2015-06-15,Second Class,4096
CA-2017-164112,2017-07-04,Standard Class,4097
CA-2015-143882,2015-06-30,Standard Class,4098
US-2016-139262,2016-02-25,Standard Class,4099
CA-2017-146192,2017-04-26,Standard Class,4100
CA-2017-134810,2017-05-10,First Class,4101
CA-2015-154284,2015-12-26,Second Class,4102
CA-2014-156244,2014-08-16,Standard Class,4103
CA-2015-106362,2015-12-15,Standard Class,4104
US-2017-168802,2017-11-07,Standard Class,4105
US-2017-146906,2017-03-17,Standard Class,4106
CA-2016-166380,2016-06-03,Standard Class,4107
US-2015-158911,2015-07-11,Standard Class,4108
US-2014-103338,2014-03-15,Standard Class,4109
CA-2015-109169,2015-04-24,Standard Class,4110
US-2017-167318,2017-08-01,Standard Class,4111
US-2014-120313,2014-11-02,Second Class,4112
CA-2017-135419,2017-11-09,Standard Class,4113
CA-2016-128671,2016-08-16,Standard Class,4114
CA-2016-149335,2016-07-25,Same Day,4115
CA-2014-168312,2014-03-07,Standard Class,4116
US-2017-105935,2017-01-31,Standard Class,4117
CA-2014-161508,2014-07-16,Standard Class,4118
CA-2017-130904,2017-04-16,Standard Class,4119
CA-2017-133620,2017-11-18,Standard Class,4120
CA-2015-142937,2015-12-06,First Class,4121
US-2016-149790,2016-10-01,Standard Class,4122
CA-2016-130778,2016-11-25,Standard Class,4123
CA-2017-144456,2017-09-09,First Class,4124
CA-2017-103478,2017-07-24,Second Class,4125
CA-2017-118577,2017-10-11,Standard Class,4126
CA-2017-113572,2017-11-11,Standard Class,4127
CA-2016-153269,2016-03-12,First Class,4128
CA-2017-161655,2017-05-18,Second Class,4129
CA-2016-101469,2016-07-08,Standard Class,4130
CA-2014-153087,2015-01-03,Standard Class,4131
CA-2017-135076,2017-04-17,Standard Class,4132
CA-2014-161634,2014-11-20,Standard Class,4133
CA-2017-141481,2017-06-14,First Class,4134
CA-2016-132549,2016-11-30,Standard Class,4135
US-2014-155544,2014-03-25,Standard Class,4136
US-2015-115238,2015-05-04,Standard Class,4137
CA-2017-132199,2017-05-08,Standard Class,4138
CA-2016-163174,2016-08-30,Standard Class,4139
CA-2014-110555,2014-04-18,Standard Class,4140
CA-2017-147207,2017-01-04,Second Class,4141
CA-2017-137631,2017-05-02,Standard Class,4142
CA-2017-157273,2017-02-02,First Class,4143
CA-2014-109918,2014-09-12,Second Class,4144
CA-2016-118745,2016-06-16,Standard Class,4145
CA-2016-163972,2016-10-21,Standard Class,4146
CA-2014-165393,2014-12-30,First Class,4147
CA-2016-113726,2016-12-01,Standard Class,4148
CA-2016-152940,2016-11-13,First Class,4149
CA-2015-158701,2015-01-10,Standard Class,4150
CA-2017-156272,2017-03-27,Standard Class,4151
CA-2015-162964,2015-11-18,Standard Class,4152
CA-2014-103527,2014-09-14,Second Class,4153
CA-2016-134544,2016-03-19,Second Class,4154
CA-2016-163048,2016-02-15,Standard Class,4155
CA-2016-145135,2016-11-28,First Class,4156
CA-2017-137582,2017-09-08,Standard Class,4157
CA-2015-149601,2015-06-03,Standard Class,4158
CA-2014-139423,2014-11-05,Standard Class,4159
CA-2016-102596,2016-12-30,First Class,4160
CA-2017-153227,2017-12-06,First Class,4161
CA-2017-110625,2017-12-30,Standard Class,4162
CA-2016-142594,2016-12-06,Second Class,4163
CA-2014-152254,2014-06-30,Same Day,4164
US-2014-120236,2014-09-04,First Class,4165
CA-2017-120061,2017-11-07,Second Class,4166
CA-2015-133837,2015-04-18,Standard Class,4167
CA-2015-110814,2015-12-09,Second Class,4168
CA-2016-154067,2016-02-07,Standard Class,4169
CA-2017-140480,2017-07-12,Standard Class,4170
CA-2015-134082,2015-12-17,Standard Class,4171
CA-2016-130820,2016-11-15,Same Day,4172
CA-2016-159765,2016-05-12,Second Class,4173
CA-2017-132290,2017-03-14,Standard Class,4174
CA-2016-147109,2016-12-21,Standard Class,4175
CA-2017-107265,2017-04-12,Standard Class,4176
CA-2017-118199,2017-05-11,First Class,4177
CA-2017-150091,2017-10-16,Standard Class,4178
CA-2016-137652,2016-08-30,First Class,4179
CA-2015-128356,2015-10-07,Standard Class,4180
CA-2017-167017,2017-11-25,First Class,4181
US-2017-132220,2017-11-16,Standard Class,4182
CA-2016-118129,2016-12-21,Second Class,4183
US-2014-113124,2014-04-05,Standard Class,4184
CA-2017-155621,2017-11-13,Standard Class,4185
US-2014-127635,2014-09-18,Second Class,4186
CA-2015-151470,2015-09-26,Standard Class,4187
CA-2015-112823,2015-12-16,Standard Class,4188
CA-2014-108861,2014-06-01,Standard Class,4189
CA-2017-114370,2017-03-17,Second Class,4190
CA-2016-158302,2016-12-12,Second Class,4191
CA-2017-145779,2017-05-10,Standard Class,4192
US-2016-155173,2016-03-10,Standard Class,4193
CA-2017-125451,2017-10-24,First Class,4194
CA-2014-131387,2014-04-30,First Class,4195
CA-2016-125087,2016-04-23,Standard Class,4196
CA-2016-154081,2016-05-29,Standard Class,4197
US-2017-118556,2017-06-02,Second Class,4198
CA-2014-126200,2014-08-29,Standard Class,4199
CA-2014-146500,2014-09-04,Standard Class,4200
CA-2015-169537,2015-09-07,Second Class,4201
CA-2014-100881,2014-04-01,Standard Class,4202
CA-2015-144043,2015-05-15,Standard Class,4203
CA-2015-116512,2015-04-14,Standard Class,4204
CA-2015-101000,2015-04-14,Standard Class,4205
CA-2016-168557,2016-09-23,Standard Class,4206
US-2016-164196,2016-11-17,Standard Class,4207
US-2017-132031,2017-04-27,Standard Class,4208
CA-2015-169733,2015-10-26,Second Class,4209
CA-2017-169404,2017-04-14,Standard Class,4210
CA-2017-134880,2017-11-01,Standard Class,4211
CA-2015-145758,2015-10-30,Same Day,4212
CA-2017-158736,2017-12-24,Standard Class,4213
US-2016-119270,2016-03-16,Standard Class,4214
CA-2014-109890,2014-07-27,Standard Class,4215
CA-2016-138583,2016-05-28,Standard Class,4216
US-2017-118535,2017-02-15,Standard Class,4217
CA-2016-126284,2016-09-24,Standard Class,4218
CA-2017-142391,2017-09-24,Same Day,4219
CA-2017-124716,2017-03-31,Standard Class,4220
CA-2016-158841,2016-02-04,Second Class,4221
CA-2017-106824,2017-07-11,Standard Class,4222
CA-2015-109190,2015-10-28,Standard Class,4223
CA-2016-143154,2016-12-08,Standard Class,4224
CA-2014-169061,2014-03-08,Second Class,4225
CA-2015-102316,2015-03-03,Second Class,4226
CA-2014-164903,2014-02-24,Standard Class,4227
CA-2016-109400,2016-05-06,Standard Class,4228
CA-2016-130400,2016-03-12,Standard Class,4229
CA-2015-135853,2015-12-14,First Class,4230
CA-2016-103359,2016-12-26,Standard Class,4231
CA-2016-144645,2016-02-08,Standard Class,4232
CA-2017-141614,2017-06-09,Standard Class,4233
CA-2015-122168,2015-08-26,Standard Class,4234
CA-2016-132899,2016-04-11,Standard Class,4235
CA-2017-149720,2017-06-07,Second Class,4236
CA-2017-118003,2017-12-10,Standard Class,4237
CA-2016-141887,2016-01-15,Standard Class,4238
US-2016-160206,2016-04-07,Standard Class,4239
CA-2017-133074,2017-09-25,Standard Class,4240
CA-2017-161172,2017-03-16,Same Day,4241
CA-2017-137624,2017-11-17,Standard Class,4242
CA-2016-156748,2016-12-06,Standard Class,4243
CA-2015-169677,2015-01-15,Second Class,4244
US-2014-163146,2014-05-20,Standard Class,4245
CA-2015-157343,2015-06-11,Standard Class,4246
CA-2017-147354,2017-03-13,Standard Class,4247
CA-2015-157287,2015-12-23,First Class,4248
CA-2014-137575,2014-08-11,Standard Class,4249
CA-2016-119074,2016-03-31,Standard Class,4250
CA-2015-149566,2015-12-10,Standard Class,4251
CA-2015-126186,2015-09-12,First Class,4252
CA-2015-121132,2015-07-24,Standard Class,4253
CA-2014-140473,2014-06-03,Standard Class,4254
US-2017-102904,2017-11-20,Standard Class,4255
CA-2016-102092,2016-12-11,First Class,4256
CA-2015-117884,2015-03-22,Same Day,4257
CA-2016-132829,2016-12-26,Second Class,4258
CA-2016-123540,2016-04-06,Second Class,4259
US-2017-108315,2017-05-04,Standard Class,4260
CA-2016-134110,2016-11-18,First Class,4261
US-2016-136581,2016-11-12,First Class,4262
CA-2016-162390,2016-12-12,Standard Class,4263
CA-2016-162222,2016-04-03,Same Day,4264
CA-2014-121629,2014-12-02,Standard Class,4265
CA-2015-164623,2015-10-22,First Class,4266
CA-2014-159849,2014-09-19,Same Day,4267
CA-2017-101273,2017-08-30,Second Class,4268
CA-2017-106747,2017-07-04,First Class,4269
CA-2017-146164,2017-12-26,Standard Class,4270
CA-2016-111605,2017-01-02,Standard Class,4271
CA-2014-130673,2014-05-22,Second Class,4272
CA-2014-104808,2014-02-08,Second Class,4273
US-2017-132927,2017-12-15,Standard Class,4274
CA-2017-162015,2017-07-18,Standard Class,4275
CA-2015-138492,2015-05-22,Standard Class,4276
CA-2017-145338,2017-02-01,First Class,4277
CA-2017-126676,2017-10-01,First Class,4278
CA-2017-101700,2017-04-26,First Class,4279
CA-2017-159667,2017-11-13,Standard Class,4280
CA-2014-111934,2014-05-07,First Class,4281
US-2016-117387,2016-10-31,Standard Class,4282
CA-2014-141110,2014-12-01,Standard Class,4283
US-2014-133949,2014-12-31,Same Day,4284
US-2016-116365,2016-01-08,Standard Class,4285
CA-2017-162936,2017-08-22,Standard Class,4286
CA-2014-151946,2014-06-09,Standard Class,4287
CA-2017-123624,2017-11-17,Second Class,4288
CA-2016-146437,2016-02-01,Second Class,4289
CA-2016-138233,2016-11-14,Standard Class,4290
CA-2016-165918,2016-09-14,Standard Class,4291
CA-2017-117513,2017-03-08,Standard Class,4292
CA-2017-132437,2017-09-13,Second Class,4293
US-2017-119319,2017-11-09,Second Class,4294
CA-2017-104318,2017-05-18,Standard Class,4295
US-2016-114230,2016-12-01,Standard Class,4296
CA-2015-136147,2015-11-18,Standard Class,4297
CA-2015-156118,2015-12-12,Standard Class,4298
CA-2015-164084,2015-09-12,Standard Class,4299
CA-2016-107783,2016-07-29,First Class,4300
CA-2017-159793,2017-08-29,Standard Class,4301
CA-2014-160094,2014-05-02,First Class,4302
CA-2017-151281,2017-05-02,Standard Class,4303
CA-2017-118346,2017-07-24,First Class,4304
CA-2014-129819,2014-12-15,Second Class,4305
US-2017-148551,2017-01-16,Standard Class,4306
CA-2017-147767,2017-12-02,Same Day,4307
CA-2015-108259,2015-11-15,Standard Class,4308
CA-2016-113341,2016-11-29,Standard Class,4309
US-2015-131842,2015-12-08,First Class,4310
CA-2016-164574,2016-08-03,Standard Class,4311
CA-2014-142769,2014-09-13,Same Day,4312
CA-2016-168361,2016-06-25,Standard Class,4313
CA-2016-153185,2016-09-08,Standard Class,4314
CA-2017-124765,2017-11-30,Standard Class,4315
CA-2015-131856,2015-05-17,Standard Class,4316
CA-2017-126634,2017-04-01,Second Class,4317
CA-2016-118500,2016-11-18,First Class,4318
CA-2016-163951,2017-01-02,First Class,4319
CA-2016-149916,2016-12-24,Second Class,4320
CA-2015-158918,2015-12-25,Second Class,4321
US-2014-159611,2015-01-01,Second Class,4322
CA-2017-163265,2017-02-21,Standard Class,4323
CA-2017-141705,2017-10-26,First Class,4324
CA-2016-112739,2016-09-07,Second Class,4325
CA-2016-143805,2016-12-03,Second Class,4326
CA-2014-133634,2014-11-10,Standard Class,4327
CA-2017-101665,2017-12-01,Standard Class,4328
CA-2016-155446,2016-12-23,Standard Class,4329
CA-2017-137323,2017-11-18,Second Class,4330
CA-2016-144015,2016-06-26,Same Day,4331
CA-2014-101427,2014-12-30,Standard Class,4332
CA-2016-136770,2016-08-18,Standard Class,4333
CA-2016-118311,2016-10-28,Standard Class,4334
US-2014-112795,2014-08-28,Second Class,4335
CA-2017-127096,2017-09-17,Second Class,4336
CA-2017-119284,2017-06-20,Standard Class,4337
CA-2015-133494,2015-03-05,Standard Class,4338
CA-2016-111318,2016-07-26,First Class,4339
US-2014-132745,2014-10-05,Standard Class,4340
CA-2014-146815,2014-09-13,Standard Class,4341
CA-2014-119144,2014-11-18,First Class,4342
CA-2014-105648,2014-03-07,Standard Class,4343
US-2015-145422,2015-12-07,Standard Class,4344
CA-2017-136623,2017-07-16,Standard Class,4345
CA-2017-121678,2017-11-20,Second Class,4346
CA-2016-120824,2016-06-16,Second Class,4347
US-2016-135209,2016-12-31,Second Class,4348
CA-2017-148145,2017-03-23,Standard Class,4349
CA-2015-103870,2015-12-31,Standard Class,4350
CA-2015-111017,2015-08-06,Standard Class,4351
CA-2017-116988,2017-06-29,Second Class,4352
US-2014-169390,2014-02-10,Second Class,4353
CA-2016-168774,2016-09-09,Standard Class,4354
CA-2017-161592,2017-04-10,Standard Class,4355
US-2017-131961,2017-12-11,First Class,4356
CA-2016-102498,2016-07-25,First Class,4357
CA-2015-113222,2015-11-09,Same Day,4358
US-2015-144771,2015-10-04,First Class,4359
CA-2015-162376,2015-11-25,Second Class,4360
CA-2017-128076,2017-02-07,Standard Class,4361
US-2015-163825,2015-06-19,First Class,4362
CA-2016-105662,2016-05-09,Standard Class,4363
CA-2017-152198,2017-09-10,First Class,4364
CA-2016-114307,2016-07-26,Standard Class,4365
CA-2016-159891,2016-02-06,Standard Class,4366
CA-2016-112578,2017-01-02,Standard Class,4367
CA-2015-107083,2015-11-27,Standard Class,4368
CA-2015-151722,2015-10-09,Standard Class,4369
CA-2016-151148,2016-09-13,Same Day,4370
CA-2017-115882,2017-09-17,First Class,4371
CA-2015-132276,2015-02-28,Standard Class,4372
CA-2016-163636,2016-12-09,Second Class,4373
CA-2016-102813,2016-07-03,First Class,4374
CA-2017-135377,2017-12-18,Standard Class,4375
CA-2015-165813,2015-03-22,Second Class,4376
CA-2015-133585,2015-03-04,First Class,4377
CA-2016-116911,2016-09-20,Standard Class,4378
US-2017-129224,2017-03-23,Standard Class,4379
CA-2017-145765,2017-06-02,Standard Class,4380
CA-2017-126914,2017-06-19,Standard Class,4381
CA-2015-169572,2015-09-12,Standard Class,4382
CA-2017-162075,2017-03-24,Standard Class,4383
CA-2014-162992,2014-12-21,First Class,4384
CA-2016-106397,2016-07-13,Standard Class,4385
US-2016-150140,2016-04-10,Standard Class,4386
CA-2014-116666,2014-05-10,First Class,4387
CA-2017-148992,2017-11-27,Standard Class,4388
CA-2016-140935,2016-11-12,First Class,4389
CA-2014-157644,2015-01-01,First Class,4390
US-2017-100398,2017-08-23,Standard Class,4391
CA-2016-113082,2016-09-16,Standard Class,4392
US-2017-110646,2017-10-31,Standard Class,4393
CA-2017-120614,2017-06-04,Standard Class,4394
US-2016-140172,2016-03-13,Standard Class,4395
CA-2015-127754,2015-07-31,Standard Class,4396
CA-2015-144274,2015-11-25,Second Class,4397
CA-2015-142930,2015-12-02,Standard Class,4398
CA-2017-100622,2017-11-07,Standard Class,4399
CA-2017-117156,2017-03-23,Second Class,4400
CA-2015-115399,2015-12-22,First Class,4401
US-2014-157847,2014-04-06,Second Class,4402
CA-2015-115168,2015-06-09,Standard Class,4403
CA-2014-109680,2014-10-09,First Class,4404
CA-2016-167983,2016-08-24,Second Class,4405
CA-2015-145324,2015-11-19,Standard Class,4406
CA-2015-153423,2015-06-27,Standard Class,4407
US-2017-132675,2017-09-28,Standard Class,4408
CA-2014-153808,2014-04-10,Second Class,4409
US-2016-112396,2016-02-13,Standard Class,4410
CA-2014-141173,2014-11-20,Second Class,4411
CA-2017-156664,2017-12-23,Standard Class,4412
CA-2015-140718,2015-07-04,First Class,4413
CA-2014-119977,2014-10-13,Second Class,4414
US-2015-115343,2015-09-25,First Class,4415
CA-2017-163671,2017-12-30,Standard Class,4416
CA-2017-135909,2017-10-20,Standard Class,4417
US-2017-114356,2017-08-26,Standard Class,4418
CA-2015-125934,2015-09-18,Standard Class,4419
CA-2015-158148,2015-12-26,Standard Class,4420
CA-2014-120411,2014-09-23,First Class,4421
CA-2016-158260,2016-11-08,Standard Class,4422
CA-2017-101805,2017-12-06,Standard Class,4423
US-2014-105137,2014-10-10,Same Day,4424
CA-2017-142489,2017-11-16,Second Class,4425
US-2016-141264,2016-08-19,Standard Class,4426
CA-2017-126928,2017-09-23,Standard Class,4427
US-2015-107944,2015-03-25,First Class,4428
CA-2016-135594,2016-07-03,Second Class,4429
US-2017-115252,2017-10-25,Standard Class,4430
CA-2014-107398,2014-08-30,Standard Class,4431
CA-2014-169642,2014-07-30,Second Class,4432
CA-2017-103968,2017-12-07,Standard Class,4433
CA-2016-147256,2016-10-21,Second Class,4434
CA-2016-162159,2016-09-18,First Class,4435
CA-2015-111038,2015-12-06,Standard Class,4436
CA-2014-124723,2014-08-12,Standard Class,4437
CA-2016-167241,2016-08-22,Standard Class,4438
CA-2015-163237,2015-08-09,Second Class,4439
CA-2016-150483,2016-06-04,Standard Class,4440
US-2016-126431,2016-07-01,Same Day,4441
CA-2016-139934,2016-12-20,First Class,4442
CA-2015-109603,2015-02-01,Standard Class,4443
CA-2017-160661,2017-11-01,Standard Class,4444
CA-2017-102610,2017-11-08,Standard Class,4445
US-2016-144057,2016-05-13,Standard Class,4446
CA-2014-160276,2014-04-08,Standard Class,4447
CA-2014-132983,2014-05-03,Standard Class,4448
CA-2016-145709,2016-10-08,Standard Class,4449
CA-2017-133928,2017-06-17,Standard Class,4450
CA-2016-168032,2016-02-03,Standard Class,4451
CA-2015-143616,2015-09-29,Second Class,4452
US-2015-168704,2015-04-17,Standard Class,4453
CA-2017-143252,2017-12-24,Standard Class,4454
CA-2016-102134,2016-03-19,Standard Class,4455
CA-2017-130036,2017-08-27,Same Day,4456
CA-2015-134117,2015-12-19,Second Class,4457
CA-2014-130918,2014-08-24,Second Class,4458
CA-2016-159023,2016-11-05,First Class,4459
CA-2017-111717,2017-10-16,Standard Class,4460
CA-2014-154592,2014-12-08,First Class,4461
CA-2014-128622,2014-11-17,Second Class,4462
CA-2017-148355,2017-12-28,Standard Class,4463
CA-2014-132913,2014-12-26,First Class,4464
CA-2017-150910,2017-12-28,Standard Class,4465
CA-2014-156790,2014-08-10,Second Class,4466
CA-2014-126480,2014-09-24,Standard Class,4467
CA-2017-105620,2017-12-28,First Class,4468
CA-2017-150266,2017-11-30,Standard Class,4469
CA-2016-157280,2016-11-07,First Class,4470
CA-2017-106691,2017-11-12,Standard Class,4471
CA-2016-134180,2016-11-07,Standard Class,4472
CA-2014-166730,2015-01-01,First Class,4473
CA-2017-157469,2017-12-07,Standard Class,4474
CA-2017-122308,2017-03-28,Standard Class,4475
US-2014-149034,2014-11-21,First Class,4476
CA-2017-159226,2017-04-27,Second Class,4477
CA-2017-156622,2017-11-26,First Class,4478
CA-2014-119529,2014-11-05,Second Class,4479
CA-2015-150413,2015-10-24,Second Class,4480
CA-2014-108182,2014-02-10,Second Class,4481
CA-2016-110898,2016-03-12,Standard Class,4482
CA-2015-123092,2015-12-07,Standard Class,4483
US-2015-128587,2015-12-30,Standard Class,4484
US-2017-139577,2017-10-06,Standard Class,4485
CA-2017-159100,2017-10-21,Standard Class,4486
CA-2014-109043,2014-08-17,First Class,4487
US-2017-116491,2017-11-13,First Class,4488
CA-2017-122763,2017-03-20,Same Day,4489
CA-2017-137785,2017-05-17,Standard Class,4490
CA-2014-133389,2014-06-22,Same Day,4491
CA-2014-103807,2014-12-09,Standard Class,4492
CA-2015-102855,2015-04-06,Same Day,4493
CA-2017-107825,2017-11-18,Same Day,4494
CA-2017-106047,2017-07-18,Standard Class,4495
CA-2017-127803,2017-05-23,Standard Class,4496
CA-2015-137071,2015-12-21,First Class,4497
CA-2016-121447,2016-02-22,First Class,4498
CA-2017-143084,2017-03-22,Standard Class,4499
CA-2016-131639,2016-12-23,Standard Class,4500
CA-2016-161361,2016-03-28,Second Class,4501
CA-2014-100706,2014-12-18,Second Class,4502
CA-2015-129525,2015-11-20,Standard Class,4503
US-2016-141880,2016-08-23,First Class,4504
CA-2015-165799,2015-07-02,First Class,4505
CA-2016-102127,2016-07-02,Standard Class,4506
US-2016-152415,2016-09-22,Standard Class,4507
CA-2014-138198,2014-07-23,Standard Class,4508
CA-2017-128041,2017-09-01,Same Day,4509
CA-2017-105823,2017-06-26,Standard Class,4510
CA-2014-152268,2014-09-07,Standard Class,4511
CA-2015-148873,2015-10-05,Standard Class,4512
CA-2015-166492,2015-04-10,First Class,4513
CA-2017-157420,2017-11-21,Same Day,4514
CA-2016-117121,2016-12-21,Standard Class,4515
CA-2014-138177,2014-09-24,Standard Class,4516
CA-2014-114335,2014-10-03,Standard Class,4517
CA-2015-168760,2015-09-26,Second Class,4518
CA-2016-168830,2016-11-13,Standard Class,4519
CA-2017-137463,2017-12-20,Second Class,4520
CA-2014-124513,2014-09-25,Standard Class,4521
CA-2015-165554,2015-05-22,Standard Class,4522
CA-2014-141838,2014-03-31,Second Class,4523
CA-2017-117009,2017-09-28,Standard Class,4524
CA-2015-128993,2015-09-17,Second Class,4525
CA-2015-160227,2015-11-04,First Class,4526
CA-2015-149097,2015-10-24,Standard Class,4527
CA-2016-132304,2016-06-18,Standard Class,4528
CA-2015-136420,2015-11-21,First Class,4529
CA-2016-101623,2016-03-06,Standard Class,4530
US-2014-151015,2014-10-20,Standard Class,4531
CA-2017-152968,2017-05-30,Standard Class,4532
CA-2016-150077,2016-02-10,Standard Class,4533
CA-2016-106278,2016-09-05,Second Class,4534
CA-2017-147550,2017-12-05,First Class,4535
CA-2015-136105,2015-06-16,Standard Class,4536
