OrderID_SK,ProductID_SK,CustomerID_SK,LocationID_SK,DateID_SK,Sales,Quantity,Discount,Profit,unit_price
3918,454,773,146,592,19.89,9,0.0,5.3703,2.21
3918,652,773,146,592,399.98,2,0.0,171.9914,199.99
3918,569,773,146,592,343.85,5,0.0,137.54,68.77000000000001
3918,1734,773,146,592,106.32,3,0.0,49.9704,35.44
3919,327,135,165,284,13.92,3,0.2,4.35,4.64
3920,92,259,595,549,82.4,5,0.0,40.376,16.48
3920,745,259,595,549,6.24,2,0.0,3.0576,3.12
3920,315,259,595,549,447.84,8,0.0,219.4416,55.98
3921,536,420,32,803,272.048,7,0.2,30.6054,38.864
3921,1177,420,32,803,1614.582,6,0.7,-1237.8462,269.09700000000004
3921,830,420,32,803,24.32,5,0.2,9.12,4.864
3921,1426,420,32,803,1.584,2,0.2,0.4752,0.792
3921,893,420,32,803,31.984,1,0.2,0.0,31.984
3921,437,420,32,803,14.76,5,0.2,4.797,2.952
3921,1803,420,32,803,423.648,2,0.2,47.6604,211.824
3922,1053,771,67,210,76.64,2,0.2,26.824,38.32
3923,408,61,163,53,4.464,1,0.2,1.674,4.464
3923,923,61,163,53,3.96,10,0.8,-6.93,0.396
3924,848,339,35,680,715.64,2,0.0,178.91,357.82
3925,824,743,596,276,268.704,3,0.2,6.7176,89.568
3925,449,743,596,276,21.92,8,0.0,5.9184,2.74
3925,721,743,596,276,48.72,3,0.0,7.308,16.24
3925,431,743,596,276,205.666,2,0.15,-12.098,102.833
3926,768,263,586,237,30.344,2,0.6,-31.8612,15.172
3927,1230,556,178,327,25.696,2,0.2,1.9272,12.848
3928,1830,257,24,47,3404.5,5,0.0,1668.205,680.9
3928,1736,257,24,47,101.34,3,0.0,8.1072,33.78
3929,813,286,12,313,344.372,4,0.3,-93.4724,86.093
3930,109,452,211,508,30.384,1,0.2,3.798,30.384
3931,277,656,143,434,22.848,2,0.2,7.4256,11.424
3932,1221,657,505,176,38.62,2,0.0,10.8136,19.31
3932,1601,657,505,176,59.98,2,0.0,10.7964,29.99
3933,921,678,210,678,174.3,3,0.0,81.921,58.1
3934,1486,453,475,242,383.96,5,0.2,38.396,76.792
3934,154,453,475,242,15.57,3,0.7,-11.418,5.19
3935,79,168,29,573,22.32,4,0.0,10.7136,5.58
3935,430,168,29,573,103.6,7,0.0,51.8,14.799999999999999
3936,1431,543,46,226,2.97,3,0.0,1.3365,0.9900000000000001
3936,433,543,46,226,569.99,1,0.0,170.997,569.99
3936,1794,543,46,226,50.97,3,0.0,9.1746,16.99
3937,1170,774,163,801,298.116,6,0.3,-4.2588,49.686
3938,1042,461,24,870,59.52,3,0.0,17.856,19.84
3939,371,467,41,693,230.28,3,0.2,23.028,76.76
3939,955,467,41,693,105.52,5,0.2,34.294,21.104
3940,1041,460,91,630,23.36,2,0.0,11.68,11.68
3940,994,460,91,630,71.976,3,0.2,8.997,23.992
3940,1118,460,91,630,8.56,2,0.0,3.852,4.28
3940,1459,460,91,630,13.92,3,0.2,4.872,4.64
3940,138,460,91,630,2518.29,9,0.0,654.7554,279.81
3940,735,460,91,630,540.57,3,0.0,140.5482,180.19000000000003
3940,656,460,91,630,221.056,8,0.2,77.3696,27.632
3941,65,104,89,883,81.424,2,0.2,-9.1602,40.712
3941,147,104,89,883,134.8,10,0.0,35.048,13.48
3942,716,316,177,54,39.582,9,0.8,-59.373,4.398
3942,1445,316,177,54,44.688,7,0.2,5.0274,6.384
3942,1501,316,177,54,31.744,2,0.2,2.3808,15.872
3942,801,316,177,54,40.98,5,0.8,-65.568,8.196
3942,1086,316,177,54,3.168,3,0.8,-5.0688,1.056
3943,1218,619,294,73,18.84,5,0.2,-3.5325,3.768
3943,867,619,294,73,362.25,6,0.3,0.0,60.375
3943,751,619,294,73,63.552,6,0.6,-34.9536,10.592
3943,399,619,294,73,129.552,3,0.2,-22.6716,43.184
3944,1391,45,46,903,5.984,2,0.2,2.244,2.992
3944,884,45,46,903,861.76,4,0.0,249.9104,215.44
3945,1765,543,442,471,66.96,4,0.0,2.6784,16.74
3945,745,543,442,471,6.24,2,0.0,3.0576,3.12
3946,1350,56,549,362,435.168,4,0.2,-59.8356,108.792
3946,128,56,549,362,14.9,5,0.0,6.854,2.98
3946,1684,56,549,362,15.8,4,0.0,4.108,3.95
3946,1475,56,549,362,72.9,5,0.0,26.973,14.580000000000002
3946,839,56,549,362,206.352,3,0.2,5.1588,68.784
3946,313,56,549,362,7.992,1,0.2,2.6973,7.992
3947,1513,41,474,552,81.36,5,0.2,-19.323,16.272
3947,675,41,474,552,20.232,8,0.7,-16.1856,2.529
3947,167,41,474,552,389.056,4,0.2,48.632,97.264
3947,1517,41,474,552,20.736,4,0.2,7.2576,5.184
3947,1166,41,474,552,41.472,8,0.2,14.5152,5.184
3948,1306,163,14,392,33.36,4,0.0,16.68,8.34
3949,1831,567,77,1156,90.882,3,0.7,-190.8522,30.294
3949,1731,567,77,1156,15.992,1,0.2,-2.9985,15.992
3949,532,567,77,1156,120.784,1,0.2,13.5882,120.784
3950,1016,134,64,749,519.792,4,0.4,-112.6216,129.948
3950,1422,134,64,749,31.176,3,0.2,-5.4558,10.392
3950,1291,134,64,749,10.368,2,0.2,3.6288,5.184
3950,110,134,64,749,2.724,2,0.7,-1.9068,1.362
3950,1061,134,64,749,254.352,3,0.2,0.0,84.784
3950,808,134,64,749,3.762,3,0.7,-2.7588,1.254
3950,1013,134,64,749,10.272,3,0.2,3.21,3.424
3951,421,601,130,1179,659.97,3,0.0,197.991,219.99
3951,530,601,130,1179,113.73,3,0.0,32.9817,37.910000000000004
3952,1207,386,63,376,5.104,1,0.2,1.6588,5.104
3953,1537,25,15,1180,16.448,2,0.2,5.5512,8.224
3954,565,12,597,1077,81.92,4,0.0,22.1184,20.48
3954,1155,12,597,1077,254.9,5,0.0,76.47,50.980000000000004
3955,1229,554,37,204,15.12,5,0.2,4.914,3.024
3955,1610,554,37,204,7.872,3,0.2,0.8856,2.624
3956,256,36,61,439,8.32,5,0.2,2.808,1.6640000000000001
3957,832,308,255,1181,89.95,5,0.0,43.176,17.990000000000002
3958,1622,16,598,829,25.2,4,0.0,11.592,6.3
3958,1587,16,598,829,37.59,3,0.0,17.6673,12.530000000000001
3958,329,16,598,829,14.97,1,0.0,4.1916,14.97
3958,1431,16,598,829,1.98,2,0.0,0.891,0.99
3959,1198,719,220,404,39.936,4,0.7,-26.624,9.984
3959,1576,719,220,404,18.464,2,0.2,2.308,9.232
3960,305,515,43,313,4.896,3,0.7,-3.4272,1.632
3960,318,515,43,313,145.764,6,0.7,-247.7988,24.294
3960,952,515,43,313,9.612,6,0.7,-7.3692,1.602
3961,241,616,89,133,199.75,5,0.0,87.89,39.95
3961,617,616,89,133,1673.184,12,0.2,20.9148,139.432
3962,853,741,60,418,12.18,7,0.0,3.8976,1.74
3962,337,741,60,418,57.68,4,0.0,19.0344,14.42
3963,782,362,445,628,263.96,4,0.0,76.5484,65.99
3964,1136,31,4,296,299.94,6,0.0,128.9742,49.99
3964,328,31,4,296,25.76,7,0.0,0.5152,3.68
3965,1624,732,112,589,271.9,2,0.0,78.851,135.95
3965,678,732,112,589,45.84,3,0.0,15.5856,15.280000000000001
3965,876,732,112,589,9.82,2,0.0,3.2406,4.91
3966,1507,499,160,878,93.36,12,0.0,0.9336,7.78
3967,274,732,336,973,541.24,4,0.0,5.4124,135.31
3967,259,732,336,973,106.32,3,0.0,49.9704,35.44
3967,1803,732,336,973,1323.9,5,0.0,383.931,264.78000000000003
3968,955,426,64,462,126.624,6,0.2,41.1528,21.104
3969,1805,595,43,783,125.944,7,0.2,15.743,17.992
3970,897,578,30,1127,663.92,5,0.2,207.475,132.784
3970,47,578,30,1127,120.0,8,0.0,13.2,15.0
3970,1322,578,30,1127,3.29,1,0.0,1.4805,3.29
3970,546,578,30,1127,18.84,3,0.0,6.0288,6.28
3971,1309,377,403,341,60.672,6,0.2,12.8928,10.112
3971,1006,377,403,341,30.816,9,0.2,2.6964,3.424
3972,195,293,590,162,52.792,1,0.2,4.6193,52.792
3973,1613,74,358,809,83.9,10,0.0,20.975,8.39
3973,1018,74,358,809,11.76,2,0.0,5.7624,5.88
3974,1253,448,163,610,4.992,3,0.8,-12.9792,1.664
3974,1665,448,163,610,87.92,5,0.2,29.673,17.584
3974,500,448,163,610,657.93,5,0.3,-93.99,131.58599999999998
3974,1582,448,163,610,1.044,1,0.8,-1.827,1.044
3975,1806,761,46,862,210.68,2,0.0,50.5632,105.34
3975,1820,761,46,862,78.8,1,0.0,1.576,78.8
3975,85,761,46,862,19.99,1,0.0,6.7966,19.99
3975,1663,761,46,862,772.68,4,0.0,108.1752,193.17
3976,177,536,66,148,106.08,6,0.2,-9.282,17.68
3977,1007,393,140,677,23.076,3,0.6,-10.9611,7.692
3977,748,393,140,677,25.92,5,0.2,9.072,5.184
3978,682,598,17,609,47.952,3,0.2,16.1838,15.984
3978,1700,598,17,609,0.984,2,0.8,-1.476,0.492
3978,1378,598,17,609,75.384,9,0.6,-20.7306,8.376
3978,746,598,17,609,4.608,2,0.2,1.6704,2.304
3979,1376,9,129,1182,37.68,6,0.0,16.956,6.28
3980,1804,668,113,816,41.91,3,0.0,10.8966,13.969999999999999
3981,1107,548,4,161,435.999,3,0.15,5.1294,145.333
3982,168,699,61,171,388.704,6,0.2,38.8704,64.784
3982,622,699,61,171,572.58,6,0.0,34.3548,95.43
3982,1351,699,61,171,33.18,2,0.0,11.613,16.59
3983,405,392,565,826,63.88,4,0.0,24.9132,15.97
3983,1832,392,565,826,26.72,1,0.0,11.7568,26.72
3984,103,771,363,176,295.056,9,0.2,106.9578,32.784
3985,1153,457,46,874,393.25,5,0.0,129.7725,78.65
3986,1700,130,243,273,2.214,3,0.7,-1.476,0.738
3987,988,595,125,133,16.272,3,0.2,5.2884,5.4239999999999995
3988,1726,159,46,895,706.86,7,0.0,197.9208,100.98
3989,123,783,12,468,5.97,5,0.7,-4.577,1.194
3989,751,783,12,468,21.184,1,0.2,4.7664,21.184
3989,23,783,12,468,41.376,6,0.2,3.1032,6.896
3990,880,542,30,687,17.94,3,0.0,4.485,5.98
3991,609,246,64,395,2.655,1,0.7,-1.8585,2.655
3992,519,91,14,835,892.35,5,0.0,267.705,178.47
3992,200,91,14,835,307.666,2,0.15,28.9568,153.833
3992,460,91,14,835,728.82,9,0.0,29.1528,80.98
3992,1340,91,14,835,41.36,5,0.2,13.959,8.272
3992,832,91,14,835,43.176,3,0.2,15.1116,14.392000000000001
3992,1036,91,14,835,4.16,2,0.0,1.7472,2.08
3993,315,569,255,1182,61.4,5,0.0,28.858,12.28
3993,1330,569,255,1182,24.448,2,0.2,8.8624,12.224
3994,507,561,145,78,263.96,4,0.0,71.2692,65.99
3994,1212,561,145,78,359.97,3,0.0,100.7916,119.99000000000001
3994,1348,561,145,78,12.96,2,0.0,6.2208,6.48
3994,42,561,145,78,116.82,3,0.0,5.841,38.94
3994,1592,561,145,78,276.784,2,0.2,89.9548,138.392
3995,429,375,10,1183,239.97,3,0.0,86.3892,79.99
3995,1566,375,10,1183,16.02,6,0.0,6.0876,2.67
3996,419,50,144,315,454.56,5,0.2,-107.958,90.912
3996,1455,50,144,315,141.42,5,0.6,-187.3815,28.284
3996,638,50,144,315,310.744,4,0.3,-26.6352,77.686
3996,704,50,144,315,12.736,4,0.2,2.2288,3.184
3996,626,50,144,315,6.47,5,0.8,-9.705,1.294
3996,186,50,144,315,13.748,14,0.8,-22.6842,0.982
3996,514,50,144,315,15.224,2,0.8,-38.8212,7.612
3997,646,576,599,538,27.42,3,0.0,9.3228,9.14
3997,897,576,599,538,165.98,1,0.0,74.691,165.98
3997,1372,576,599,538,75.0,3,0.0,18.0,25.0
3998,302,403,30,442,134.272,8,0.2,46.9952,16.784
3999,934,121,330,663,146.544,6,0.2,47.6268,24.424000000000003
3999,1767,121,330,663,131.904,3,0.2,47.8152,43.967999999999996
3999,544,121,330,663,203.88,5,0.2,20.388,40.775999999999996
3999,1283,121,330,663,14.301,7,0.7,-10.4874,2.043
3999,436,121,330,663,718.64,10,0.2,-161.694,71.864
4000,391,785,102,202,61.1,5,0.0,18.33,12.22
4001,1268,692,125,1046,28.08,3,0.2,5.265,9.36
4002,837,679,511,322,10.496,4,0.2,1.1808,2.624
4003,692,161,342,849,39.92,2,0.2,12.974,19.96
4004,23,375,308,977,77.58,9,0.0,20.1708,8.62
4005,1425,358,6,1036,269.36,7,0.0,70.0336,38.480000000000004
4006,746,364,95,896,5.76,2,0.0,2.8224,2.88
4007,941,677,46,1184,109.9,5,0.0,32.97,21.98
4008,741,590,61,945,23.88,3,0.0,10.5072,7.96
4008,1255,590,61,945,26.2,4,0.0,12.052,6.55
4008,1291,590,61,945,12.96,2,0.0,6.2208,6.48
4008,438,590,61,945,234.95,5,0.0,32.893,46.989999999999995
4009,393,604,383,117,118.25,5,0.0,34.2925,23.65
4009,1434,604,383,117,4.28,1,0.0,1.926,4.28
4010,1045,564,63,613,26.85,3,0.0,5.1015,8.950000000000001
4010,1833,564,63,613,3357.6,3,0.2,377.73,1119.2
4011,618,767,63,1185,8.26,2,0.0,3.7996,4.13
4011,669,767,63,1185,2973.32,7,0.2,334.4985,424.76000000000005
4011,329,767,63,1185,104.79,7,0.0,29.3412,14.97
4011,298,767,63,1185,775.728,6,0.2,58.1796,129.28799999999998
4012,420,737,17,923,89.0664,1,0.32,-17.0274,89.0664
4012,1834,737,17,923,175.44,6,0.2,52.632,29.24
4012,1076,737,17,923,438.336,4,0.2,-87.6672,109.584
4013,390,284,12,167,215.544,4,0.3,-58.5048,53.886
4014,1759,710,37,552,55.584,6,0.2,20.844,9.264000000000001
4014,1456,710,37,552,127.386,2,0.3,-25.4772,63.693
4015,475,623,362,50,248.43,5,0.3,-17.745,49.686
4015,938,623,362,50,11.648,4,0.8,-30.8672,2.912
4015,213,623,362,50,85.246,2,0.3,-1.2178,42.623
4016,924,430,90,622,20.64,5,0.2,2.322,4.128
4017,1818,460,14,636,148.02,3,0.0,41.4456,49.34
4018,1292,411,591,222,33.29,1,0.0,7.9896,33.29
4019,1128,628,63,161,204.95,5,0.0,100.4255,40.989999999999995
4020,500,519,156,848,526.344,4,0.3,-75.192,131.586
4021,108,222,95,584,41.96,2,0.0,10.9096,20.98
4021,500,222,95,584,451.152,3,0.2,0.0,150.384
4021,176,222,95,584,31.504,11,0.2,11.0264,2.8640000000000003
4022,119,225,64,338,30.672,3,0.2,9.585,10.224
4022,1078,225,64,338,1079.976,4,0.4,125.9972,269.994
4023,212,351,590,211,161.568,2,0.2,-28.2744,80.784
4024,767,773,33,526,2.934,3,0.8,-4.9878,0.9780000000000001
4024,104,773,33,526,18.528,2,0.2,4.4004,9.264
4024,1363,773,33,526,670.752,3,0.2,-125.766,223.58399999999997
4025,597,25,27,776,64.96,5,0.6,-43.848,12.991999999999999
4026,918,64,216,837,41.94,2,0.0,15.0984,20.97
4026,1297,64,216,837,11.96,2,0.0,5.8604,5.98
4026,1610,64,216,837,13.12,4,0.0,3.8048,3.28
4026,519,64,216,837,535.41,3,0.0,160.623,178.47
4027,72,17,177,1050,72.78,3,0.6,-70.9605,24.26
4028,315,362,142,1131,36.84,3,0.0,17.3148,12.280000000000001
4028,50,362,142,1131,87.71,7,0.0,41.2237,12.53
4029,278,704,153,400,562.2925,7,0.45,-255.5875,80.3275
4030,268,683,46,188,56.52,9,0.0,21.4776,6.28
4031,825,72,12,428,11.264,8,0.2,1.2672,1.408
4031,842,72,12,428,284.08,10,0.2,24.857,28.407999999999998
4031,610,72,12,428,18.496,4,0.2,6.7048,4.624
4032,608,617,89,474,14.73,3,0.0,7.2177,4.91
4032,822,617,89,474,186.54,3,0.0,50.3658,62.18
4032,617,617,89,474,557.728,4,0.2,6.9716,139.432
4032,141,617,89,474,159.968,4,0.2,-31.9936,39.992
4033,1153,477,496,887,471.9,6,0.0,155.727,78.64999999999999
4033,1274,477,496,887,3.52,2,0.0,1.6896,1.76
4034,34,166,270,256,49.12,4,0.0,23.0864,12.28
4035,746,671,201,798,20.16,7,0.0,9.8784,2.88
4036,952,663,600,756,10.68,2,0.0,5.0196,5.34
4036,632,663,600,756,141.96,2,0.0,39.7488,70.98
4037,721,182,61,722,32.48,2,0.0,4.872,16.24
4037,482,182,61,722,20.04,3,0.0,9.6192,6.68
4037,1389,182,61,722,13999.96,4,0.0,6719.9808,3499.99
4038,1201,743,264,178,238.0,2,0.0,38.08,119.0
4038,1031,743,264,178,61.96,2,0.0,27.882,30.98
4039,976,235,308,965,239.372,2,0.3,-23.9372,119.686
4040,1201,311,189,742,595.0,5,0.0,95.2,119.0
4041,1284,209,456,378,16.032,3,0.2,5.6112,5.344
4042,241,47,545,1186,199.75,5,0.0,87.89,39.95
4043,1757,480,99,596,227.96,2,0.0,36.4736,113.98
4044,415,371,46,695,293.52,6,0.0,76.3152,48.919999999999995
4044,349,371,46,695,307.98,2,0.0,89.3142,153.99
4045,1373,300,189,122,96.96,6,0.0,33.936,16.16
4045,302,300,189,122,117.488,7,0.2,41.1208,16.784
4045,592,300,189,122,11.952,3,0.2,4.1832,3.984
4045,1374,300,189,122,512.499,3,0.15,-30.147,170.833
4046,585,707,35,996,863.128,7,0.2,-32.3673,123.304
4047,310,145,60,45,2036.86,7,0.0,366.6348,290.97999999999996
4047,300,145,60,45,449.568,2,0.2,-73.0548,224.784
4047,478,145,60,45,108.96,3,0.0,32.688,36.32
4048,979,249,130,1174,264.18,7,0.0,68.6868,37.74
4049,1364,690,14,869,2.88,1,0.0,1.4112,2.88
4049,45,690,14,869,41.904,6,0.2,14.1426,6.984000000000001
4049,1199,690,14,869,23.92,4,0.0,4.0664,5.98
4050,63,786,37,807,156.512,4,0.2,52.8228,39.128
4051,81,450,46,898,128.34,6,0.0,37.2186,21.39
4052,1524,442,142,67,474.95,5,0.0,142.485,94.99
4053,616,593,120,477,999.98,2,0.0,449.991,499.99
4054,1583,214,330,992,277.5,4,0.5,-188.7,69.375
4055,972,758,75,83,1252.704,8,0.4,-480.2032,156.588
4055,688,758,75,83,110.97,5,0.4,-24.0435,22.194
4056,1156,607,156,797,22.608,3,0.6,-10.1736,7.5360000000000005
4056,284,607,156,797,1.892,1,0.6,-0.9933,1.892
4057,955,200,37,284,63.312,3,0.2,20.5764,21.104
4058,1171,152,37,1024,7.824,1,0.2,2.934,7.824
4058,164,152,37,1024,170.072,4,0.3,-12.148,42.518
4059,162,309,24,108,62.82,9,0.0,29.5254,6.98
4060,681,496,248,654,19.44,3,0.0,9.3312,6.48
4060,778,496,248,654,7.38,1,0.0,3.6162,7.38
4061,833,667,165,702,38.88,6,0.0,18.6624,6.48
4061,268,667,165,702,187.76,4,0.0,76.9816,46.94
4062,615,236,36,673,6.048,7,0.7,-4.2336,0.864
4062,1361,236,36,673,98.352,3,0.2,9.8352,32.784
4062,221,236,36,673,335.744,2,0.2,25.1808,167.872
4063,1057,107,537,402,8.96,2,0.0,4.3904,4.48
4064,1131,432,365,529,89.568,4,0.2,-1.1196,22.392
4064,647,432,365,529,71.96,5,0.2,7.196,14.392
4064,586,432,365,529,15.552,3,0.2,5.4432,5.184
4065,1125,579,27,559,10.43,5,0.8,-18.2525,2.086
4065,73,579,27,559,72.784,1,0.2,-18.196,72.784
4066,1679,471,24,628,67.15,5,0.0,16.7875,13.430000000000001
4066,904,471,24,628,549.98,2,0.0,142.9948,274.99
4066,1801,471,24,628,11.82,3,0.0,4.728,3.94
4066,1716,471,24,628,4643.8,4,0.0,2229.024,1160.95
4066,624,471,24,628,577.764,2,0.1,115.5528,288.882
4067,4,194,487,34,191.5155,1,0.45,-76.6062,191.5155
4067,347,194,487,34,2.624,1,0.2,0.4264,2.624
4068,693,768,395,1182,1369.764,6,0.7,-913.176,228.29399999999998
4068,197,768,395,1182,294.368,4,0.2,-58.8736,73.592
4069,474,679,395,211,81.568,2,0.2,7.1372,40.784
4070,1835,267,78,78,44.46,5,0.6,-17.784,8.892
4070,534,267,78,78,314.088,3,0.2,19.6305,104.69600000000001
4071,1086,505,109,13,6.336,4,0.7,-4.6464,1.584
4071,1403,505,109,13,10.48,1,0.2,3.799,10.48
4071,1264,505,109,13,2.469,1,0.7,-1.8106,2.469
4071,305,505,109,13,3.264,2,0.7,-2.2848,1.632
4072,1089,710,163,463,4.344,3,0.2,0.8688,1.4480000000000002
4072,1093,710,163,463,31.776,3,0.6,-19.0656,10.592
4072,642,710,163,463,4.928,2,0.2,1.7248,2.464
4072,99,710,163,463,1.788,3,0.8,-3.0396,0.596
4072,1836,710,163,463,15.072,4,0.2,-3.768,3.768
4073,1556,756,175,1088,12.624,2,0.2,-2.5248,6.312
4074,1175,106,55,2,185.88,6,0.0,83.646,30.98
4074,1435,106,55,2,12.96,2,0.0,6.2208,6.48
4075,275,12,289,753,189.7,10,0.0,91.056,18.97
4075,1523,12,289,753,40.99,1,0.0,20.0851,40.99
4076,480,605,25,959,82.64,2,0.0,7.4376,41.32
4076,171,605,25,959,31.02,2,0.0,8.0652,15.51
4076,1017,605,25,959,89.97,3,0.0,37.7874,29.99
4077,370,59,494,1187,35.97,3,0.0,9.7119,11.99
4077,200,59,494,1187,1266.86,7,0.0,291.3778,180.98
4078,299,340,59,359,169.45,5,0.0,42.3625,33.89
4078,1513,340,59,359,40.68,2,0.0,0.4068,20.34
4079,1699,171,134,928,3.328,2,0.2,0.416,1.664
4079,412,171,134,928,933.262,4,0.45,-458.1468,233.3155
4079,484,171,134,928,2803.92,5,0.2,0.0,560.784
4080,384,691,134,180,4.768,2,0.2,-0.7748,2.384
4080,1306,691,134,180,6.672,1,0.2,2.502,6.672
4080,1062,691,134,180,4.448,2,0.2,1.112,2.224
4080,1650,691,134,180,43.936,4,0.2,6.0412,10.984
4081,709,24,30,417,23.744,2,0.2,8.3104,11.872
4081,1201,24,30,417,357.0,3,0.0,57.12,119.0
4082,1420,573,35,1133,806.336,8,0.2,50.396,100.792
4082,1147,573,35,1133,85.44,3,0.0,31.6128,28.48
4083,157,741,113,711,344.91,3,0.0,10.3473,114.97000000000001
4084,555,504,174,1188,70.97,5,0.8,-191.619,14.193999999999999
4084,1244,504,174,1188,36.784,2,0.2,3.6784,18.392
4085,648,38,64,1121,743.988,2,0.4,-123.998,371.994
4086,913,334,156,617,11.212,2,0.8,-16.818,5.606
4086,326,334,156,617,4.712,2,0.6,-1.8848,2.356
4086,1108,334,156,617,180.98,5,0.8,-470.548,36.196
4086,118,334,156,617,60.416,2,0.2,6.0416,30.208
4087,1328,730,6,802,299.99,1,0.0,89.997,299.99
4087,1685,730,6,802,192.16,4,0.0,92.2368,48.04
4087,530,730,6,802,242.624,8,0.2,27.2952,30.328
4087,231,730,6,802,46.74,3,0.0,11.685,15.58
4087,1482,730,6,802,174.95,5,0.0,12.2465,34.989999999999995
4087,1787,730,6,802,100.704,6,0.2,37.764,16.784
4088,448,382,527,191,368.91,9,0.0,180.7659,40.99
4088,386,382,527,191,8.02,1,0.0,3.7694,8.02
4088,1355,382,527,191,171.04,4,0.0,44.4704,42.76
4089,354,680,146,273,19.44,3,0.0,9.3312,6.48
4090,635,563,223,1024,13.092,4,0.7,-10.0372,3.273
4091,1837,196,46,126,122.94,3,0.0,30.735,40.98
4091,859,196,46,126,35.448,7,0.2,12.8499,5.064
4092,434,348,22,334,19.98,2,0.0,5.1948,9.99
4093,1583,432,174,290,69.375,1,0.5,-47.175,69.375
4093,559,432,174,290,31.68,4,0.2,2.772,7.92
4093,1719,432,174,290,2003.168,4,0.2,250.396,500.792
4093,242,432,174,290,9.344,2,0.2,3.1536,4.672
4094,407,556,30,592,2563.056,8,0.1,313.2624,320.382
4095,1709,502,580,202,387.136,4,0.2,4.8392,96.784
4096,1006,764,158,386,3.424,1,0.2,0.2996,3.424
4097,1450,541,185,161,1085.42,7,0.0,282.2092,155.06
4098,100,749,346,154,43.056,9,0.2,15.6078,4.784
4099,808,785,86,824,3.762,3,0.7,-2.7588,1.254
4099,921,785,86,824,34.86,2,0.7,-26.726,17.43
4099,735,785,86,824,432.456,3,0.2,32.4342,144.15200000000002
4100,907,233,113,301,675.06,3,0.0,87.7578,225.01999999999998
4101,114,205,223,1189,65.232,3,0.2,22.0158,21.744
4101,867,205,223,1189,207.0,3,0.2,25.875,69.0
4102,847,450,586,380,600.53,2,0.3,137.264,300.265
4102,727,450,586,380,59.904,2,0.2,14.2272,29.952
4102,770,450,586,380,637.44,8,0.2,135.456,79.68
4102,485,450,586,380,51.756,3,0.6,-33.6414,17.252
4103,1799,724,124,1133,31.104,6,0.2,10.8864,5.184
4103,370,724,124,1133,47.96,5,0.2,4.1965,9.592
4103,722,724,124,1133,158.928,7,0.2,41.7186,22.704
4103,1325,724,124,1133,211.248,6,0.2,15.8436,35.208
4103,1568,724,124,1133,5.552,2,0.2,-1.041,2.776
4103,1140,724,124,1133,2.952,1,0.2,0.9963,2.952
4104,1427,63,412,556,10.332,3,0.7,-7.5768,3.4440000000000004
4105,1213,706,6,133,18.368,4,0.2,5.9696,4.592
4106,1188,364,165,678,299.9,2,0.0,74.975,149.95
4107,112,495,102,199,26.55,9,0.0,12.744,2.95
4107,202,495,102,199,111.98,2,0.0,26.8752,55.99
4108,1393,277,44,762,4.928,2,0.2,0.7392,2.464
4108,608,277,44,762,11.784,3,0.2,4.2717,3.9280000000000004
4109,1597,580,53,519,7.98,3,0.0,2.0748,2.66
4110,232,221,152,705,180.96,2,0.0,81.432,90.48
4111,1739,434,2,1190,1649.95,5,0.0,659.98,329.99
4111,663,434,2,1190,362.352,3,0.2,45.294,120.78399999999999
4112,522,645,95,657,73.584,2,0.2,8.2782,36.792
4113,1747,697,410,133,486.368,4,0.2,36.4776,121.592
4114,681,193,312,1191,32.4,5,0.0,15.552,6.4799999999999995
4114,571,193,312,1191,41.86,7,0.0,19.2556,5.9799999999999995
4114,1562,193,312,1191,77.56,2,0.0,35.6776,38.78
4115,1025,605,35,198,37.17,9,0.0,11.151,4.13
4116,1278,544,67,73,137.352,3,0.2,8.5845,45.784
4116,1295,544,67,73,376.509,3,0.3,-43.0296,125.503
4117,117,215,113,796,62.72,4,0.0,24.4608,15.68
4117,1462,215,113,796,2939.93,7,0.0,764.3818,419.98999999999995
4118,857,392,516,137,512.358,3,0.3,-14.6388,170.78599999999997
4118,846,392,516,137,3.488,2,0.2,0.5668,1.744
4118,704,392,516,137,22.288,7,0.2,3.9004,3.184
4118,129,392,516,137,16.032,3,0.2,5.6112,5.344
4119,910,32,180,646,1.752,1,0.2,0.1533,1.752
4119,1211,32,180,646,20.992,8,0.2,2.3616,2.624
4120,603,192,30,39,11.21,1,0.0,3.363,11.21
4121,1474,12,78,902,45.04,2,0.2,4.504,22.52
4122,921,619,15,183,15.624,2,0.8,-24.9984,7.812
4123,1519,445,255,259,8.74,2,0.0,2.2724,4.37
4123,423,445,255,259,44.75,5,0.0,20.585,8.95
4124,422,764,187,566,61.68,5,0.2,5.397,12.336
4124,985,764,187,566,158.376,3,0.2,13.8579,52.792
4125,176,127,174,247,2.864,4,0.8,-4.5824,0.716
4125,1081,127,174,247,94.192,7,0.8,-164.836,13.456
4126,1053,191,99,834,143.7,3,0.0,68.976,47.9
4126,975,191,99,834,6.48,1,0.0,3.1104,6.48
4127,1838,225,24,660,7.88,4,0.0,2.5216,1.97
4128,603,520,601,1186,11.21,1,0.0,3.363,11.21
4128,475,520,601,1186,354.9,5,0.0,88.725,70.97999999999999
4128,1777,520,601,1186,17.94,3,0.0,8.7906,5.98
4128,570,520,601,1186,51.8,4,0.0,23.31,12.95
4129,1198,195,285,727,299.52,9,0.0,149.76,33.28
4130,1839,348,102,416,7.7,2,0.0,3.157,3.85
4131,1814,569,34,423,23.92,4,0.0,11.7208,5.98
